px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
7.11427	-6.92253	-2.76197	-2.67366	-0.522633	7.17955	-6.9446	7.1	-6.85	2.72688	1.81792	0.143748
7.25461	-6.8292	-2.78903	-2.68977	-0.509842	7.24929	-6.7261	7.25	-6.75	2.72688	1.81792	6.90261e-310
7.34325	-6.72834	-2.70061	-2.64918	-0.400585	7.42782	-6.72337	7.35	-6.65	1.81821	1.81821	10.0542
7.47636	-6.63633	-2.72118	-2.65938	-0.388816	7.46332	-6.54842	7.45	-6.55	1.81821	1.81821	6.90261e-310
7.59318	-6.55535	-2.69602	-2.65941	-0.356305	7.54452	-6.5069	7.55	-6.5	1.81726	0.908632	0.858974
7.71304	-6.48528	-2.68256	-2.67492	-0.353037	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	6.90261e-310
7.86114	-6.43297	-2.71101	-2.71662	-0.387755	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	0.999264
7.98825	-6.36863	-2.7026	-2.7336	-0.384048	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	6.90261e-310
8.06131	-6.27955	-2.60902	-2.69082	-0.29035	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	7.97913
8.17192	-6.20791	-2.61158	-2.69515	-0.280863	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	6.90261e-310
8.29321	-6.13454	-2.59706	-2.69423	-0.256648	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.515771
8.43111	-6.04963	-2.62593	-2.69636	-0.24455	8.45315	-5.97158	8.45	-5.95	2.727	1.818	6.90261e-310
8.53378	-5.97741	-2.5966	-2.68358	-0.207129	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	1.20715
8.65172	-5.90151	-2.61239	-2.68313	-0.196631	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	6.90261e-310
8.78142	-5.84756	-2.63566	-2.70313	-0.212283	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.387586
8.91268	-5.75797	-2.67557	-2.69594	-0.1946	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	6.90261e-310
9.01177	-5.67492	-2.62486	-2.66242	-0.127628	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	4.69032
9.13772	-5.57732	-2.66398	-2.64854	-0.107746	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	6.90261e-310
9.23544	-5.47383	-2.6111	-2.60433	-0.0352694	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	4.48844
9.3622	-5.36251	-2.644	-2.58456	-0.0144053	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	6.90261e-310
9.45882	-5.25552	-2.60465	-2.54205	0.0474362	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	3.05031
9.57455	-5.14552	-2.62553	-2.52192	0.0639525	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	6.90261e-310
9.68695	-5.07354	-2.63806	-2.52938	0.0467124	9.62802	-5.02338	9.65	-5	1.99604	0.998028	0.362634
9.78896	-4.98593	-2.64069	-2.51898	0.05412	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	6.90261e-310
9.87953	-4.87886	-2.59638	-2.47537	0.114693	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	3.05931
9.98432	-4.78491	-2.593	-2.46415	0.119176	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	6.90261e-310
10.0659	-4.6697	-2.55074	-2.4124	0.185893	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	3.54422
10.1676	-4.54693	-2.57505	-2.38565	0.201104	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	6.90261e-310
10.2588	-4.43702	-2.56735	-2.35849	0.222506	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	0.453191
10.3584	-4.31826	-2.58601	-2.33644	0.231447	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	6.90261e-310
10.4448	-4.21556	-2.58629	-2.31336	0.248552	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	0.379177
10.5388	-4.08117	-2.6341	-2.28366	0.264083	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	6.90261e-310
10.6509	-3.99073	-2.66787	-2.30188	0.216658	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	1.94045
10.7421	-3.85722	-2.70717	-2.27546	0.230599	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	6.90261e-310
10.7728	-3.71205	-2.65496	-2.18042	0.353564	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	10.831
10.8525	-3.56294	-2.70444	-2.14591	0.368571	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	6.90261e-310
10.9584	-3.46739	-2.7312	-2.17624	0.294179	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	4.14049
11.0391	-3.33035	-2.76361	-2.15244	0.302126	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	6.90261e-310
11.0719	-3.18594	-2.73773	-2.07774	0.38959	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	5.36177
11.1418	-3.03704	-2.77682	-2.04841	0.39813	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	6.90261e-310
11.1428	-2.85739	-2.75155	-1.92978	0.54239	11.1386	-2.78926	11.15	-2.8	0	2.73104	14.0192
11.186	-2.70063	-2.76456	-1.89103	0.550286	11.141	-2.65084	11.15	-2.65	0	2.73102	6.90261e-310
11.1937	-2.53407	-2.76354	-1.80996	0.625549	11.1042	-2.54354	11.15	-2.55	0	1.81785	3.59556
11.2141	-2.40381	-2.73048	-1.77482	0.627013	11.1497	-2.45904	11.15	-2.45	0	1.81785	6.90261e-310
11.3052	-2.30959	-2.70714	-1.84062	0.477868	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	15.5078
11.3438	-2.14937	-2.75091	-1.81104	0.481646	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	6.90261e-310
11.3555	-1.99157	-2.75226	-1.7566	0.522788	11.3117	-1.92025	11.35	-1.95	0	1.81854	1.13877
11.3761	-1.84838	-2.74127	-1.72644	0.524344	11.3504	-1.8663	11.35	-1.85	0	1.81853	6.90261e-310
11.3906	-1.69705	-2.74206	-1.68831	0.538937	11.4185	-1.70062	11.35	-1.7	0	2.72762	0.160421
11.3981	-1.54396	-2.74347	-1.65377	0.543304	11.3568	-1.53205	11.35	-1.55	0	2.72762	6.90261e-310
11.3379	-1.37607	-2.75349	-1.5392	0.671576	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	10.5626
11.3159	-1.22953	-2.74203	-1.49484	0.678531	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	6.90261e-310
11.2172	-1.05596	-2.79247	-1.35683	0.831182	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	15.0494
11.1603	-0.912268	-2.78084	-1.29956	0.842019	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	6.90261e-310
11.0887	-0.77135	-2.80975	-1.2235	0.891945	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	1.86297
11.0228	-0.641028	-2.80858	-1.17016	0.899839	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	6.90261e-310
10.9031	-0.496007	-2.89178	-1.05652	1.00348	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	8.33325
10.8161	-0.370489	-2.89591	-0.999147	1.0097	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	6.90261e-310
10.7211	-0.241749	-2.89805	-0.937988	1.01788	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	0.091104
10.6099	-0.150812	-2.85132	-0.867288	1.03472	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	6.90261e-310
10.463	-0.0394499	-2.96067	-0.759286	1.12341	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	8.56667
10.3357	0.0340652	-2.93394	-0.686338	1.1411	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	6.90261e-310
10.2375	0.106192	-2.85804	-0.643111	1.11553	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	2.16886
10.1044	0.132994	-2.79681	-0.557441	1.14887	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	6.90261e-310
9.96612	0.200078	-2.81091	-0.483267	1.16641	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	1.03133
9.81256	0.214457	-2.76283	-0.387171	1.20146	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	6.90261e-310
9.65599	0.257893	-2.83227	-0.307154	1.22954	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	2.43456
9.509	0.261169	-2.80862	-0.221577	1.2552	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	6.90261e-310
9.38936	0.258119	-2.64284	-0.150367	1.2474	9.22819	0.16178	9.35	0.15	-1.81963	0	7.4922
9.24391	0.242358	-2.62034	-0.0607152	1.27048	9.24456	0.139817	9.25	0.15	-1.81962	0	6.90261e-310
9.09728	0.253787	-2.68656	0.0020038	1.27151	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	1.17963
8.96335	0.249703	-2.68685	0.0653255	1.27124	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	6.90261e-310
8.82108	0.246315	-2.72939	0.122489	1.26485	8.84168	0.257617	8.8	0.25	-2.99995	0	0.519221
8.68243	0.229938	-2.73597	0.183145	1.26163	8.65606	0.24536	8.65	0.25	-2.99994	0	6.90261e-310
8.53793	0.211101	-2.77099	0.238174	1.25205	8.43549	0.247188	8.5	0.25	-2.99323	0	0.426386
8.39614	0.192027	-2.78267	0.288258	1.23798	8.34184	0.250769	8.35	0.25	-2.9932	0	6.90261e-310
8.25342	0.152527	-2.77732	0.349921	1.23174	8.27073	0.243988	8.2	0.25	-2.73233	0	0.156234
8.10253	0.135477	-2.78284	0.387543	1.20015	8.03847	0.260731	8.05	0.25	-2.73234	0	6.90261e-310
7.96184	0.106737	-2.82783	0.420002	1.16808	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	1.25791
7.82077	0.070066	-2.83682	0.459142	1.14755	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	6.90261e-310
7.65944	0.0472812	-2.92352	0.46732	1.0871	7.46173	0.143776	7.6	0.15	-2.99599	0	4.46655
7.52038	0.018307	-2.91487	0.491573	1.05633	7.45455	0.149294	7.45	0.15	-2.99596	0	6.90261e-310
7.41262	-0.0721804	-2.82006	0.577416	1.09694	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	4.68048
7.283	-0.109211	-2.7878	0.602242	1.06187	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	6.90261e-310
7.13687	-0.151462	-2.83155	0.607604	0.994922	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	4.24536
6.99979	-0.217927	-2.82445	0.642669	0.975107	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	6.90261e-310
6.94538	-0.361185	-2.69157	0.775958	1.08623	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	13.1427
6.84416	-0.43922	-2.66373	0.818464	1.0699	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	6.90261e-310
6.6837	-0.452859	-2.74508	0.751097	0.903321	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	19.3714
6.57996	-0.546353	-2.74855	0.793033	0.899955	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	6.90261e-310
6.51813	-0.700944	-2.70325	0.908552	0.992271	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	6.18073
6.43392	-0.826819	-2.70717	0.967846	0.996875	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	6.90261e-310
6.39154	-0.979837	-2.7014	1.07369	1.07581	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	3.56991
6.33398	-1.11214	-2.71359	1.13462	1.08226	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	6.90261e-310
6.2677	-1.25318	-2.72581	1.19153	1.07802	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	0.238704
6.21817	-1.40492	-2.73987	1.25597	1.08225	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	6.90261e-310
6.25181	-1.63323	-2.81345	1.44406	1.27011	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	19.6983
6.25546	-1.77952	-2.79102	1.52087	1.27818	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	6.90261e-310
6.25923	-1.91623	-2.78452	1.58888	1.28404	6.34	-1.88987	6.35	-1.9	0	-2.99515	0.132327
6.28154	-2.05137	-2.77095	1.66109	1.29256	6.35828	-2.03886	6.35	-2.05	0	-2.99515	6.90261e-310
6.29337	-2.18478	-2.72433	1.71299	1.26102	6.45002	-2.23466	6.35	-2.2	0	-2.72856	1.40323
6.32303	-2.33306	-2.72502	1.78441	1.26293	6.34057	-2.34076	6.35	-2.35	0	-2.72854	6.90261e-310
6.37556	-2.49419	-2.76768	1.87219	1.28897	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	0.896475
6.43017	-2.6393	-2.76964	1.94579	1.2913	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	6.90261e-310
6.44366	-2.73206	-2.58439	1.96044	1.20109	6.46538	-2.81029	6.45	-2.8	0	-2.72732	12.9445
6.49165	-2.87631	-2.60647	2.01763	1.19023	6.45762	-2.94003	6.45	-2.95	0	-2.7273	6.90261e-310
6.5512	-3.02377	-2.65742	2.07953	1.19046	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	1.08696
6.605	-3.18573	-2.70671	2.12213	1.16323	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	6.90261e-310
6.66577	-3.31765	-2.67734	2.16446	1.13251	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	1.84416
6.72502	-3.48432	-2.73299	2.19454	1.0956	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	6.90261e-310
6.78581	-3.60762	-2.67131	2.22721	1.05713	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	3.05
6.84322	-3.77371	-2.72098	2.24378	1.01152	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	6.90261e-310
6.89725	-3.88577	-2.62104	2.26666	0.967144	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	4.87199
6.95075	-4.05385	-2.66886	2.26969	0.91365	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	6.90261e-310
6.99141	-4.14551	-2.53138	2.28179	0.866471	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	7.61106
7.04205	-4.28917	-2.5657	2.28305	0.822253	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	6.90261e-310
7.13499	-4.4191	-2.67143	2.3179	0.822659	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	3.6558
7.19998	-4.57091	-2.71236	2.31668	0.777874	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	6.90261e-310
7.25987	-4.66551	-2.62151	2.33315	0.748587	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	3.5743
7.32508	-4.80232	-2.64707	2.3339	0.710573	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	6.90261e-310
7.40266	-4.91215	-2.5967	2.35339	0.687279	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	1.77245
7.46071	-5.07137	-2.62143	2.33651	0.631526	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	6.90261e-310
7.56937	-5.20289	-2.77104	2.36333	0.634545	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	7.78892
7.63249	-5.36035	-2.80086	2.34322	0.581579	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	6.90261e-310
7.69426	-5.45616	-2.69061	2.34951	0.552737	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	4.99467
7.75148	-5.59876	-2.70446	2.33186	0.506976	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	6.90261e-310
7.85388	-5.72524	-2.76028	2.35058	0.50041	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	1.70434
7.92507	-5.88829	-2.78233	2.32943	0.451265	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	6.90261e-310
7.98648	-5.98627	-2.6276	2.33124	0.421339	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	8.07557
8.04848	-6.1373	-2.63934	2.30991	0.376898	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	6.90261e-310
8.1447	-6.25418	-2.65427	2.32419	0.370839	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	0.235066
8.22132	-6.38795	-2.66036	2.31758	0.344026	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	6.90261e-310
8.33458	-6.51335	-2.73442	2.33557	0.345559	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	1.54072
8.40868	-6.65684	-2.74251	2.32025	0.311606	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	6.90261e-310
8.49569	-6.77024	-2.69824	2.32523	0.297685	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	1.13182
8.55444	-6.92592	-2.70649	2.29469	0.251251	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	6.90261e-310
8.63992	-7.04614	-2.69047	2.29582	0.237853	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	0.576433
8.68505	-7.21837	-2.70476	2.25003	0.179688	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	6.90261e-310
8.76915	-7.33494	-2.72634	2.25327	0.174805	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	0.345283
8.82666	-7.47334	-2.73498	2.23062	0.143779	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	6.90261e-310
8.90577	-7.59533	-2.71761	2.22885	0.133351	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	0.363447
8.95568	-7.75585	-2.72709	2.19333	0.0909707	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	6.90261e-310
9.02769	-7.87998	-2.70013	2.18708	0.0782482	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	0.467427
9.06605	-8.05009	-2.71434	2.14243	0.0299682	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	6.90261e-310
9.13593	-8.17713	-2.69701	2.13607	0.0208435	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	0.210179
9.19752	-8.31709	-2.70043	2.1206	0.00450236	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	6.90261e-310
9.27927	-8.44171	-2.76314	2.12784	0.016139	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	1.59816
9.31835	-8.58805	-2.77176	2.09674	-0.0152132	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	6.90261e-310
9.38413	-8.71099	-2.78173	2.09362	-0.0165372	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	0.257026
9.42498	-8.8642	-2.79968	2.06258	-0.0461811	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	6.90261e-310
9.46212	-8.99115	-2.6888	2.0326	-0.0834295	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	5.15878
9.50437	-9.13752	-2.69091	2.00882	-0.102293	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	6.90261e-310
9.56054	-9.27187	-2.68686	1.99932	-0.106269	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	0.122642
9.59889	-9.42235	-2.69311	1.97393	-0.125338	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	6.90261e-310
9.66121	-9.56512	-2.7127	1.9689	-0.122113	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	0.207674
9.7035	-9.71792	-2.7237	1.94761	-0.136196	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	6.90261e-310
9.77415	-9.86088	-2.79073	1.9541	-0.117122	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	1.71478
9.80339	-10.0081	-2.80173	1.92844	-0.13628	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	6.90261e-310
9.81999	-10.1397	-2.69992	1.89035	-0.178143	9.75497	-10.1932	9.75	-10.2	0	-2.72857	4.17036
9.83137	-10.3068	-2.71782	1.85082	-0.20687	9.74697	-10.3629	9.75	-10.35	0	-2.72854	6.90261e-310
9.87531	-10.4532	-2.73913	1.84417	-0.199054	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	0.318449
9.89875	-10.612	-2.75093	1.81895	-0.212753	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	6.90261e-310
9.90543	-10.7501	-2.67776	1.77972	-0.2506	9.86786	-10.8223	9.85	-10.8	0	-2.72846	2.48747
9.90955	-10.9102	-2.69085	1.74561	-0.270058	9.8455	-10.9408	9.85	-10.95	0	-2.72844	6.90261e-310
9.9216	-11.054	-2.66913	1.7193	-0.285037	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.291563
9.91232	-11.2166	-2.68513	1.6804	-0.30712	9.83549	-11.2481	9.85	-11.25	0	-2.72745	6.90261e-310
9.93102	-11.3565	-2.70552	1.66998	-0.299281	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0.209163
9.9207	-11.5115	-2.72907	1.63616	-0.316994	9.87136	-11.5692	9.85	-11.55	0	-2.99671	6.90261e-310
9.89725	-11.6532	-2.66377	1.58363	-0.366287	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	3.09672
9.85657	-11.8215	-2.69033	1.53291	-0.39511	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	6.90261e-310
9.81679	-11.9608	-2.63679	1.4756	-0.44438	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	2.31493
9.76185	-12.1229	-2.6624	1.42299	-0.470672	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	6.90261e-310
9.68378	-12.2501	-2.58321	1.33515	-0.556831	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	6.04195
9.62467	-12.3836	-2.58138	1.28907	-0.571514	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	6.90261e-310
9.50182	-12.4898	-2.48432	1.16151	-0.705133	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	12.9505
9.42593	-12.6045	-2.47703	1.11011	-0.717221	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	6.90261e-310
9.29376	-12.7088	-2.43171	0.98036	-0.844411	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	10.8382
9.17922	-12.814	-2.44371	0.909136	-0.86695	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	6.90261e-310
9.07043	-12.9081	-2.43768	0.832245	-0.906382	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	0.959459
8.95044	-12.9988	-2.44757	0.764218	-0.922654	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	6.90261e-310
8.82818	-13.0777	-2.44792	0.686364	-0.957844	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	1.02287
8.68274	-13.1646	-2.48589	0.612275	-0.975138	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	6.90261e-310
8.47145	-13.1991	-2.53911	0.422256	-1.16661	8.43462	-13.263	8.4	-13.15	-2.72644	0	20.3219
8.32753	-13.2365	-2.53654	0.344343	-1.17934	8.26001	-13.1483	8.25	-13.15	-2.72641	0	6.90261e-310
8.15282	-13.2494	-2.60138	0.213082	-1.28024	8.10139	-13.1447	8.1	-13.15	-3.00083	0	5.89982
8.01301	-13.2552	-2.59839	0.135569	-1.29272	7.95138	-13.1593	7.95	-13.15	-3.00084	0	6.90261e-310
7.8968	-13.2823	-2.54832	0.0989917	-1.24257	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	1.83991
7.73408	-13.2902	-2.57732	0.022813	-1.24689	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	6.90261e-310
7.5538	-13.2624	-2.66455	-0.098287	-1.32289	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	4.80005
7.40152	-13.2261	-2.66514	-0.183041	-1.33374	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	6.90261e-310
7.27988	-13.2114	-2.59859	-0.227465	-1.29007	7.19553	-13.2012	7.2	-13.15	-2.73035	0	2.12688
7.12463	-13.1743	-2.62418	-0.299614	-1.28873	7.05296	-13.1563	7.05	-13.15	-2.73035	0	6.90261e-310
6.99636	-13.14	-2.58993	-0.354572	-1.26509	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0.724816
6.8223	-13.1037	-2.65418	-0.410145	-1.24616	6.672	-13.1364	6.65	-13.15	-3.63617	0	6.90261e-310
6.73281	-13.0956	-2.46215	-0.415892	-1.14938	6.53838	-13.1322	6.55	-13.15	-1.81656	0	14.821
6.5745	-13.0671	-2.51237	-0.453525	-1.12142	6.46904	-13.1587	6.45	-13.15	-1.81657	0	6.90261e-310
6.4513	-13.0114	-2.49318	-0.505071	-1.1058	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0.647757
6.28964	-12.968	-2.54902	-0.538493	-1.07639	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	6.90261e-310
6.14412	-12.8615	-2.6704	-0.625159	-1.11964	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	4.69385
5.9842	-12.7949	-2.72039	-0.659392	-1.09083	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	6.90261e-310
5.87804	-12.7307	-2.63752	-0.69453	-1.05535	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	2.69344
5.71105	-12.6706	-2.69354	-0.70998	-1.01219	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	6.90261e-310
5.58866	-12.5677	-2.73702	-0.766247	-1.01744	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0.744917
5.4168	-12.4922	-2.7973	-0.777045	-0.971721	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	6.90261e-310
5.30691	-12.3947	-2.77508	-0.819663	-0.958209	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.417142
5.16111	-12.3047	-2.80833	-0.839548	-0.925533	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	6.90261e-310
5.06877	-12.212	-2.78322	-0.876342	-0.914059	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.410143
4.95107	-12.1173	-2.80527	-0.900086	-0.892087	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	6.90261e-310
4.87819	-12.0338	-2.70105	-0.930311	-0.86884	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	3.54372
4.79254	-11.9276	-2.70548	-0.968322	-0.863425	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	6.90261e-310
4.69436	-11.7795	-2.84544	-1.02087	-0.880849	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	5.77637
4.60326	-11.6576	-2.86266	-1.05407	-0.869476	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	6.90261e-310
4.55878	-11.5635	-2.71704	-1.09355	-0.858991	4.53697	-11.5591	4.55	-11.55	0	1.99749	6.6577
4.51207	-11.4411	-2.70715	-1.14433	-0.867099	4.55238	-11.4548	4.55	-11.45	0	1.99746	6.90261e-310
4.41729	-11.2639	-2.90413	-1.18592	-0.864101	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	11.4942
4.38972	-11.0991	-2.90093	-1.25672	-0.887251	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	6.90261e-310
